254	1024	1
254	1082	1
254	1288	1
254	1366	3
254	1398	11
254	1434	1
254	1445	1
254	1504	6
254	1514	2
254	1703	1
254	1776	3
254	1823	1
254	1915	1
254	1945	1
254	1985	4
254	1994	3
254	2015	1
254	2044	1
254	2079	2
254	2086	3
254	2118	3
254	2245	2
254	2261	2
254	2299	2
254	2352	3
254	2616	1
254	2649	1
254	2737	3
254	2926	2
254	2949	3
254	2979	3
254	3008	1
254	3009	1
254	3040	3
265	274	1
265	526	2
265	621	1
265	736	1
265	878	2
265	1024	1
265	1082	1
265	1269	1
265	1366	2
265	1398	3
265	1445	1
265	1504	9
265	1514	1
265	1637	2
265	1861	1
265	1915	1
265	1945	1
265	1994	1
265	2079	2
265	2086	5
265	2118	4
265	2196	1
265	2245	3
265	2253	1
265	2299	2
265	2352	2
265	2659	3
265	2737	1
265	2926	1
265	2949	3
265	3009	1
274	342	3
274	398	3
274	401	7
274	431	1
274	449	2
274	471	5
274	526	12
274	599	5
274	600	2
274	621	3
274	736	1
274	758	1
274	794	2
274	807	4
274	825	2
274	878	2
274	895	7
274	1020	2
274	1024	5
274	1082	31
274	1103	5
274	1232	5
274	1269	3
274	1288	3
274	1347	1
274	1366	11
274	1398	48
274	1434	5
274	1445	15
274	1475	3
274	1504	70
274	1514	15
274	1515	1
274	1521	19
274	1527	8
274	1531	1
274	1560	1
274	1594	1
274	1637	2
274	1703	8
274	1776	6
274	1782	1
274	1823	1
274	1832	3
274	1915	2
274	1945	7
274	1977	13
274	1985	4
274	1994	57
274	2015	4
274	2044	5
274	2045	6
274	2079	25
274	2086	48
274	2113	2
274	2118	19
274	2196	1
274	2245	45
274	2253	8
274	2261	6
274	2299	81
274	2352	17
274	2450	4
274	2461	9
274	2487	1
274	2488	5
274	2616	3
274	2649	4
274	2655	1
274	2659	8
274	2685	8
274	2719	2
274	2737	6
274	2786	3
274	2827	2
274	2869	1
274	2893	3
274	2926	3
274	2949	18
274	2979	2
274	3009	6
274	3040	8
324	599	1
324	825	1
324	919	2
324	1103	1
324	1288	1
324	1398	4
324	1445	3
324	1514	1
324	1680	1
324	1776	1
324	1985	1
324	1994	1
324	2079	3
324	2086	2
324	2245	2
324	2737	1
324	2786	2
324	2827	1
324	2937	1
324	3040	1
342	401	1
342	599	1
342	878	1
342	969	1
342	1020	1
342	1398	1
342	1445	3
342	1504	2
342	1514	1
342	1945	1
342	1977	1
342	1994	1
342	2044	2
342	2079	1
342	2086	2
342	2118	1
342	2245	1
342	2299	1
342	2352	1
342	2487	1
342	2659	3
342	2926	1
342	2949	1
398	401	1
398	431	1
398	471	2
398	526	2
398	1020	1
398	1024	1
398	1082	2
398	1366	2
398	1398	10
398	1445	2
398	1504	6
398	1515	1
398	1521	1
398	1703	1
398	1977	1
398	1985	2
398	1994	8
398	2015	2
398	2079	2
398	2086	3
398	2118	1
398	2245	3
398	2253	1
398	2261	1
398	2299	2
398	2352	4
398	2450	1
398	2461	1
398	2616	1
398	2685	1
398	2737	2
398	2926	1
398	2949	2
398	2979	1
398	3008	1
401	471	1
401	526	1
401	599	1
401	621	1
401	758	1
401	794	1
401	807	1
401	1020	2
401	1024	1
401	1082	4
401	1269	1
401	1288	1
401	1398	11
401	1445	10
401	1504	8
401	1514	3
401	1515	2
401	1531	3
401	1703	2
401	1832	1
401	1945	2
401	1985	4
401	1994	19
401	2015	2
401	2044	1
401	2045	2
401	2079	4
401	2086	10
401	2118	3
401	2196	1
401	2245	6
401	2253	2
401	2261	2
401	2299	7
401	2352	2
401	2450	1
401	2487	2
401	2659	4
401	2719	2
401	2737	1
401	2786	1
401	2893	2
401	2926	1
401	2949	1
401	2979	1
401	3040	4
427	794	2
427	825	1
427	958	1
427	969	1
427	1014	1
427	1232	1
427	1321	1
427	1347	1
427	1915	1
427	2118	1
427	2695	1
427	2719	1
427	2737	1
427	2869	1
427	2949	4
431	526	1
431	600	2
431	758	1
431	794	2
431	825	2
431	958	2
431	969	2
431	1014	1
431	1024	1
431	1103	1
431	1232	2
431	1261	1
431	1288	1
431	1321	1
431	1398	1
431	1404	2
431	1445	1
431	1490	2
431	1504	1
431	1560	1
431	1594	2
431	1823	1
431	1915	2
431	2079	3
431	2086	3
431	2118	2
431	2299	1
431	2352	1
431	2511	1
431	2659	1
431	2695	4
431	2719	1
431	2737	2
431	2869	6
431	2937	1
431	2949	8
431	2979	3
449	526	3
449	599	2
449	758	1
449	794	1
449	878	1
449	919	1
449	1020	3
449	1103	2
449	1366	1
449	1398	4
449	1445	2
449	1475	1
449	1504	1
449	1514	2
449	1527	1
449	1531	1
449	1594	1
449	1680	1
449	1823	1
449	1994	6
449	2079	5
449	2086	3
449	2299	2
449	2352	4
449	2511	1
449	2655	1
449	2737	3
449	2786	1
449	2827	1
449	2937	1
449	2949	5
449	2979	1
449	3008	3
449	3040	2
471	599	1
471	807	1
471	1082	3
471	1288	1
471	1366	1
471	1398	6
471	1445	2
471	1504	1
471	1514	1
471	1515	1
471	1521	2
471	1703	1
471	1776	1
471	1977	1
471	1994	5
471	2079	3
471	2086	5
471	2118	3
471	2245	1
471	2253	1
471	2299	5
471	2352	1
471	2719	1
471	2869	1
471	2949	1
471	3008	1
526	600	1
526	736	1
526	794	2
526	807	1
526	895	1
526	958	2
526	969	1
526	1014	2
526	1020	2
526	1024	1
526	1082	5
526	1103	4
526	1232	4
526	1288	1
526	1366	4
526	1398	11
526	1404	3
526	1434	1
526	1445	1
526	1475	1
526	1490	2
526	1504	17
526	1514	2
526	1515	1
526	1521	5
526	1560	2
526	1594	1
526	1637	3
526	1703	1
526	1776	1
526	1782	2
526	1823	1
526	1832	1
526	1861	1
526	1915	4
526	1977	4
526	1985	2
526	1994	12
526	2045	2
526	2079	5
526	2086	13
526	2118	4
526	2196	4
526	2245	12
526	2253	1
526	2261	2
526	2299	9
526	2352	3
526	2450	1
526	2461	2
526	2487	2
526	2511	1
526	2616	1
526	2649	1
526	2655	2
526	2659	2
526	2685	3
526	2695	3
526	2719	6
526	2737	4
526	2786	3
526	2827	2
526	2869	5
526	2926	1
526	2949	14
526	2979	8
526	3040	6
599	621	1
599	807	2
599	878	1
599	969	1
599	1082	4
599	1103	1
599	1288	1
599	1398	6
599	1445	1
599	1504	3
599	1514	1
599	1521	1
599	1915	1
599	1945	1
599	1985	1
599	1994	5
599	2044	1
599	2079	1
599	2086	5
599	2118	1
599	2245	1
599	2253	1
599	2299	4
599	2352	1
599	2737	3
599	2786	1
599	2949	1
599	3008	1
599	3040	2
600	736	1
600	919	1
600	969	1
600	1232	3
600	1261	1
600	1321	1
600	1398	2
600	1504	1
600	1514	1
600	1521	1
600	1637	1
600	1823	1
600	1915	1
600	1994	2
600	2079	1
600	2086	1
600	2118	2
600	2245	2
600	2299	2
600	2695	2
600	2719	1
600	2737	1
600	2869	1
600	2949	3
600	2979	1
600	3040	1
621	807	2
621	878	1
621	1082	2
621	1398	3
621	1504	1
621	1514	4
621	1703	2
621	1861	1
621	1985	4
621	1994	4
621	2079	2
621	2086	4
621	2113	1
621	2118	1
621	2196	1
621	2245	3
621	2253	1
621	2261	1
621	2299	2
621	2352	3
621	2461	1
621	2487	1
621	2659	1
621	2737	2
621	2786	1
621	2869	1
621	2926	1
621	2934	2
668	758	1
668	794	1
668	807	1
668	969	2
668	1232	2
668	1321	1
668	1347	1
668	1404	1
668	1680	1
668	1861	2
668	1915	4
668	2079	2
668	2086	1
668	2118	1
668	2196	1
668	2487	1
668	2511	3
668	2695	1
668	2719	4
668	2737	1
668	2869	1
668	2949	5
668	2979	2
736	919	1
736	1020	1
736	1082	1
736	1232	1
736	1398	2
736	1504	2
736	1994	1
736	2079	1
736	2086	1
736	2245	1
736	2253	1
736	2299	1
736	2352	1
736	2649	1
736	2659	1
736	2695	1
736	2719	2
736	2926	1
736	2949	2
736	2979	1
758	794	1
758	807	1
758	825	1
758	895	1
758	958	1
758	1103	1
758	1232	1
758	1398	1
758	1445	2
758	1475	1
758	1504	2
758	1521	1
758	1531	1
758	1680	2
758	1915	2
758	1985	1
758	1994	3
758	2079	2
758	2086	1
758	2118	1
758	2196	2
758	2245	1
758	2261	1
758	2299	2
758	2352	1
758	2450	1
758	2659	1
758	2719	2
758	2737	3
758	2869	1
758	2949	6
758	3040	2
794	825	2
794	895	1
794	958	1
794	969	5
794	1014	1
794	1103	3
794	1261	1
794	1288	1
794	1321	1
794	1398	5
794	1404	1
794	1434	1
794	1490	1
794	1504	3
794	1515	2
794	1531	2
794	1594	1
794	1680	1
794	1776	1
794	1915	3
794	1985	1
794	1994	6
794	2079	6
794	2086	4
794	2113	1
794	2196	2
794	2261	2
794	2299	2
794	2695	3
794	2719	6
794	2737	1
794	2786	1
794	2869	3
794	2949	7
794	2979	6
794	3040	1
807	825	1
807	1082	2
807	1103	1
807	1288	2
807	1398	5
807	1445	1
807	1475	1
807	1504	3
807	1514	1
807	1521	1
807	1680	2
807	1832	1
807	1915	1
807	1985	2
807	1994	1
807	2015	1
807	2079	3
807	2086	8
807	2245	1
807	2253	1
807	2299	4
807	2352	1
807	2695	1
807	2719	1
807	2737	1
807	2869	1
807	2926	1
807	2949	3
807	3040	2
825	878	1
825	895	1
825	958	1
825	969	1
825	1082	2
825	1103	2
825	1232	1
825	1261	1
825	1288	2
825	1398	6
825	1404	1
825	1504	2
825	1514	1
825	1515	1
825	1531	1
825	1594	1
825	1680	1
825	1915	1
825	1977	1
825	1985	1
825	1994	4
825	2079	3
825	2086	7
825	2118	1
825	2245	3
825	2299	2
825	2352	2
825	2461	1
825	2488	1
825	2649	1
825	2695	2
825	2737	3
825	2827	1
825	2869	1
825	2949	3
825	2979	1
825	3040	2
878	1024	1
878	1103	1
878	1269	2
878	1366	3
878	1398	5
878	1504	6
878	1514	2
878	1521	2
878	1776	1
878	1915	1
878	1945	1
878	1977	3
878	1994	4
878	2044	1
878	2079	5
878	2086	9
878	2118	5
878	2245	3
878	2299	2
878	2352	3
878	2450	1
878	2616	1
878	2655	1
878	2659	1
878	2685	1
878	2695	1
878	2786	2
878	2979	1
878	3040	2
895	1020	2
895	1024	2
895	1082	1
895	1103	2
895	1288	1
895	1366	3
895	1398	4
895	1445	2
895	1504	7
895	1515	1
895	1521	1
895	1531	1
895	1637	1
895	1703	1
895	1977	1
895	1985	1
895	1994	7
895	2015	1
895	2044	1
895	2045	1
895	2079	2
895	2086	5
895	2113	1
895	2118	1
895	2196	1
895	2245	3
895	2253	2
895	2261	3
895	2299	6
895	2352	3
895	2488	3
895	2719	1
895	2786	3
895	2949	4
895	3009	1
919	958	1
919	1020	1
919	1288	1
919	1347	1
919	1398	3
919	1445	3
919	1776	1
919	2079	3
919	2086	2
919	2118	1
919	2245	2
919	2352	1
919	2695	1
919	2719	2
919	2869	1
919	2949	1
919	2979	1
919	3008	1
958	969	1
958	1103	2
958	1321	2
958	1347	1
958	1366	1
958	1404	1
958	1560	1
958	1823	1
958	1832	1
958	1915	1
958	2079	2
958	2086	2
958	2118	1
958	2695	2
958	2719	4
958	2737	1
958	2869	8
958	2893	2
958	2949	9
958	2979	2
969	1014	4
969	1082	1
969	1103	3
969	1232	1
969	1261	1
969	1288	3
969	1321	4
969	1366	1
969	1398	2
969	1404	2
969	1445	1
969	1490	3
969	1504	2
969	1560	4
969	1594	2
969	1680	2
969	1915	3
969	1994	1
969	2079	6
969	2086	3
969	2196	2
969	2245	3
969	2352	1
969	2450	1
969	2487	1
969	2685	1
969	2695	10
969	2719	4
969	2786	1
969	2827	1
969	2869	12
969	2893	1
969	2926	1
969	2949	10
969	2979	3
969	3040	1
1014	1082	1
1014	1103	1
1014	1232	1
1014	1321	1
1014	1490	2
1014	1504	1
1014	1560	2
1014	1915	1
1014	2695	3
1014	2719	2
1014	2869	5
1020	1082	2
1020	1269	1
1020	1366	1
1020	1398	1
1020	1445	7
1020	1475	1
1020	1504	5
1020	1514	1
1020	1776	1
1020	1782	1
1020	1977	2
1020	1985	2
1020	1994	6
1020	2045	1
1020	2079	2
1020	2086	1
1020	2118	1
1020	2245	5
1020	2253	2
1020	2299	3
1020	2352	3
1020	2487	1
1020	2488	1
1020	2649	1
1020	2719	1
1020	2737	1
1020	2786	2
1020	2827	1
1020	2893	1
1020	2926	1
1020	2949	1
1020	3008	1
1020	3040	1
1024	1082	1
1024	1103	1
1024	1232	1
1024	1288	2
1024	1366	1
1024	1398	3
1024	1434	1
1024	1445	2
1024	1504	9
1024	1514	1
1024	1637	1
1024	1945	4
1024	1985	1
1024	1994	2
1024	2015	1
1024	2044	2
1024	2079	2
1024	2086	4
1024	2118	3
1024	2245	2
1024	2261	2
1024	2299	3
1024	2352	4
1024	2450	3
1024	2659	3
1024	2926	1
1024	2949	1
1082	1103	1
1082	1232	3
1082	1269	1
1082	1321	1
1082	1366	3
1082	1398	22
1082	1434	2
1082	1445	9
1082	1475	2
1082	1490	1
1082	1504	25
1082	1514	6
1082	1515	1
1082	1521	7
1082	1637	2
1082	1703	4
1082	1776	1
1082	1823	1
1082	1832	1
1082	1915	1
1082	1945	2
1082	1977	6
1082	1985	3
1082	1994	24
1082	2015	1
1082	2044	2
1082	2079	12
1082	2086	16
1082	2113	1
1082	2118	9
1082	2196	1
1082	2245	14
1082	2253	4
1082	2261	2
1082	2299	36
1082	2352	4
1082	2461	4
1082	2488	1
1082	2616	1
1082	2649	2
1082	2659	2
1082	2685	5
1082	2695	1
1082	2719	2
1082	2737	4
1082	2786	1
1082	2827	1
1082	2869	1
1082	2949	6
1082	2979	1
1082	3009	3
1082	3040	5
1103	1232	2
1103	1288	1
1103	1321	1
1103	1366	1
1103	1398	6
1103	1445	3
1103	1504	6
1103	1514	1
1103	1521	2
1103	1560	2
1103	1680	3
1103	1776	1
1103	1823	2
1103	1832	1
1103	1915	1
1103	1945	1
1103	1977	1
1103	1994	6
1103	2015	1
1103	2079	16
1103	2086	7
1103	2196	3
1103	2245	3
1103	2261	1
1103	2299	3
1103	2352	1
1103	2461	1
1103	2649	2
1103	2655	1
1103	2695	4
1103	2719	3
1103	2737	2
1103	2786	2
1103	2827	4
1103	2869	6
1103	2937	2
1103	2949	12
1103	2979	3
1103	3040	4
1232	1261	1
1232	1288	2
1232	1347	2
1232	1366	1
1232	1398	12
1232	1404	3
1232	1445	2
1232	1490	1
1232	1504	7
1232	1514	1
1232	1521	2
1232	1560	2
1232	1594	2
1232	1680	1
1232	1703	1
1232	1776	3
1232	1782	1
1232	1823	3
1232	1832	1
1232	1915	1
1232	1945	1
1232	1985	1
1232	1994	4
1232	2079	4
1232	2086	15
1232	2118	6
1232	2245	8
1232	2261	1
1232	2299	5
1232	2352	3
1232	2487	1
1232	2655	1
1232	2659	2
1232	2695	6
1232	2719	3
1232	2737	3
1232	2786	1
1232	2827	1
1232	2869	6
1232	2893	2
1232	2926	1
1232	2949	15
1232	2979	9
1232	3009	1
1232	3040	6
1261	1288	1
1261	1366	1
1261	1398	4
1261	1404	1
1261	1514	1
1261	1594	1
1261	1703	1
1261	1776	1
1261	1994	1
1261	2079	2
1261	2086	1
1261	2118	2
1261	2196	1
1261	2245	4
1261	2261	1
1261	2299	1
1261	2352	1
1261	2461	1
1261	2487	1
1261	2695	1
1261	2737	1
1261	2786	1
1261	2949	2
1261	2979	1
1261	3040	3
1269	1366	1
1269	1398	2
1269	1504	6
1269	1514	1
1269	1521	1
1269	1915	2
1269	1985	1
1269	1994	2
1269	2079	3
1269	2086	1
1269	2118	1
1269	2245	3
1269	2299	3
1269	2352	1
1269	2461	1
1269	2685	1
1269	3040	3
1288	1347	2
1288	1366	2
1288	1398	10
1288	1404	1
1288	1445	2
1288	1490	1
1288	1504	10
1288	1514	4
1288	1515	1
1288	1521	1
1288	1531	1
1288	1560	1
1288	1594	1
1288	1782	1
1288	1832	1
1288	1945	3
1288	1977	1
1288	1985	2
1288	1994	5
1288	2045	2
1288	2079	4
1288	2086	7
1288	2118	1
1288	2245	5
1288	2261	1
1288	2299	5
1288	2352	2
1288	2450	1
1288	2461	1
1288	2488	1
1288	2659	1
1288	2695	3
1288	2719	1
1288	2737	3
1288	2869	2
1288	2949	10
1288	2979	2
1288	3008	2
1288	3009	1
1288	3040	2
1321	1490	1
1321	1861	1
1321	1915	1
1321	2079	1
1321	2695	4
1321	2719	2
1321	2869	4
1321	2949	4
1321	3040	1
1347	1398	1
1347	1504	2
1347	1823	1
1347	2079	2
1347	2086	2
1347	2118	1
1347	2299	1
1347	2719	1
1347	2737	2
1347	2869	1
1347	2949	4
1366	1398	11
1366	1404	1
1366	1434	1
1366	1445	5
1366	1475	1
1366	1504	16
1366	1514	5
1366	1521	1
1366	1637	3
1366	1703	4
1366	1776	2
1366	1823	1
1366	1945	2
1366	1977	1
1366	1985	2
1366	1994	14
1366	2044	3
1366	2045	2
1366	2079	10
1366	2086	15
1366	2118	6
1366	2196	2
1366	2245	15
1366	2253	2
1366	2261	2
1366	2299	9
1366	2352	5
1366	2450	1
1366	2461	1
1366	2488	3
1366	2649	1
1366	2655	2
1366	2685	1
1366	2719	1
1366	2737	4
1366	2786	4
1366	2869	1
1366	2893	1
1366	2926	1
1366	2949	6
1366	2979	3
1366	3008	1
1366	3009	2
1366	3040	5
1398	1404	1
1398	1434	3
1398	1445	16
1398	1475	2
1398	1490	1
1398	1504	62
1398	1514	17
1398	1515	5
1398	1521	10
1398	1527	1
1398	1531	5
1398	1594	1
1398	1637	4
1398	1680	4
1398	1703	8
1398	1776	12
1398	1782	4
1398	1823	4
1398	1832	8
1398	1861	1
1398	1915	4
1398	1945	8
1398	1977	6
1398	1985	11
1398	1994	53
1398	2015	3
1398	2044	4
1398	2045	4
1398	2079	38
1398	2086	64
1398	2113	1
1398	2118	17
1398	2196	2
1398	2245	45
1398	2253	5
1398	2261	14
1398	2299	46
1398	2352	19
1398	2450	4
1398	2461	6
1398	2487	3
1398	2488	2
1398	2511	2
1398	2616	4
1398	2649	4
1398	2655	2
1398	2659	3
1398	2685	6
1398	2695	3
1398	2719	10
1398	2737	16
1398	2786	4
1398	2827	3
1398	2869	4
1398	2893	6
1398	2926	6
1398	2937	4
1398	2949	27
1398	2979	10
1398	3008	2
1398	3009	5
1398	3040	16
1404	1594	1
1404	1915	1
1404	2079	2
1404	2086	1
1404	2196	2
1404	2245	1
1404	2487	1
1404	2695	2
1404	2719	3
1404	2869	3
1404	2893	2
1404	2949	3
1404	2979	5
1434	1445	1
1434	1475	1
1434	1490	1
1434	1504	6
1434	1514	1
1434	1521	1
1434	1527	1
1434	1994	4
1434	2045	1
1434	2086	1
1434	2118	1
1434	2245	2
1434	2253	1
1434	2261	1
1434	2299	5
1434	2352	2
1434	2461	1
1434	2488	2
1434	2649	1
1434	2685	2
1434	2695	1
1434	2786	1
1434	2893	1
1434	2949	1
1445	1475	1
1445	1504	22
1445	1514	3
1445	1515	3
1445	1521	6
1445	1531	2
1445	1680	3
1445	1703	2
1445	1776	4
1445	1782	3
1445	1945	2
1445	1977	5
1445	1985	1
1445	1994	24
1445	2044	2
1445	2045	1
1445	2079	12
1445	2086	23
1445	2113	3
1445	2118	8
1445	2196	2
1445	2245	16
1445	2253	6
1445	2261	2
1445	2299	12
1445	2352	11
1445	2450	5
1445	2487	2
1445	2488	1
1445	2616	1
1445	2649	1
1445	2659	9
1445	2685	2
1445	2719	2
1445	2737	4
1445	2786	3
1445	2827	4
1445	2893	1
1445	2926	3
1445	2937	2
1445	2949	7
1445	2979	3
1445	3040	1
1475	1504	4
1475	1521	1
1475	1594	1
1475	1680	2
1475	1776	1
1475	1861	1
1475	1915	1
1475	1977	1
1475	1994	5
1475	2045	1
1475	2079	1
1475	2245	1
1475	2299	4
1475	2352	1
1475	2488	1
1475	2511	1
1475	2649	1
1475	2685	3
1475	2719	1
1475	2737	3
1475	2827	2
1475	2869	2
1475	2949	2
1490	1560	1
1490	1594	1
1490	1861	2
1490	2245	1
1490	2511	1
1490	2695	4
1490	2719	1
1490	2786	1
1490	2869	4
1490	2893	2
1490	2937	1
1490	2949	2
1504	1514	14
1504	1515	3
1504	1521	18
1504	1527	2
1504	1531	2
1504	1594	3
1504	1637	6
1504	1703	7
1504	1776	7
1504	1782	5
1504	1823	2
1504	1832	6
1504	1915	4
1504	1945	11
1504	1977	14
1504	1985	7
1504	1994	68
1504	2015	1
1504	2044	6
1504	2045	7
1504	2079	39
1504	2086	64
1504	2113	3
1504	2118	27
1504	2196	4
1504	2245	48
1504	2253	6
1504	2261	10
1504	2299	64
1504	2352	23
1504	2450	10
1504	2461	8
1504	2487	1
1504	2488	5
1504	2616	6
1504	2649	3
1504	2655	1
1504	2659	9
1504	2685	14
1504	2695	1
1504	2719	13
1504	2737	11
1504	2786	5
1504	2827	2
1504	2869	1
1504	2893	4
1504	2926	3
1504	2949	31
1504	2979	4
1504	3008	1
1504	3009	7
1504	3040	15
1514	1521	3
1514	1527	3
1514	1531	1
1514	1637	2
1514	1703	3
1514	1776	5
1514	1782	1
1514	1823	3
1514	1832	2
1514	1915	1
1514	1945	1
1514	1977	4
1514	1985	8
1514	1994	15
1514	2044	2
1514	2045	1
1514	2079	8
1514	2086	17
1514	2113	1
1514	2118	7
1514	2196	2
1514	2245	10
1514	2253	2
1514	2261	2
1514	2299	14
1514	2352	4
1514	2461	1
1514	2487	1
1514	2616	1
1514	2649	1
1514	2655	1
1514	2659	2
